num_pipeline__SeniorCitizen,num_pipeline__tenure,num_pipeline__MonthlyCharges,num_pipeline__TotalCharges,num_pipeline__TotalServices,num_pipeline__AvgMonthlySpend,num_pipeline__IsLongTermCustomer,num_pipeline__HasStreamingServices,num_pipeline__HasSecurityServices,num_pipeline__HasFamily,num_pipeline__MonthlyChargePerService,num_pipeline__ContractRisk,num_pipeline__PaperlessAutoPay,cat_pipeline__gender_Female,cat_pipeline__gender_Male,cat_pipeline__Partner_No,cat_pipeline__Partner_Yes,cat_pipeline__Dependents_No,cat_pipeline__Dependents_Yes,cat_pipeline__PhoneService_No,cat_pipeline__PhoneService_Yes,cat_pipeline__MultipleLines_No,cat_pipeline__MultipleLines_No phone service,cat_pipeline__MultipleLines_Yes,cat_pipeline__InternetService_DSL,cat_pipeline__InternetService_Fiber optic,cat_pipeline__InternetService_No,cat_pipeline__OnlineSecurity_No,cat_pipeline__OnlineSecurity_No internet service,cat_pipeline__OnlineSecurity_Yes,cat_pipeline__OnlineBackup_No,cat_pipeline__OnlineBackup_No internet service,cat_pipeline__OnlineBackup_Yes,cat_pipeline__DeviceProtection_No,cat_pipeline__DeviceProtection_No internet service,cat_pipeline__DeviceProtection_Yes,cat_pipeline__TechSupport_No,cat_pipeline__TechSupport_No internet service,cat_pipeline__TechSupport_Yes,cat_pipeline__StreamingTV_No,cat_pipeline__StreamingTV_No internet service,cat_pipeline__StreamingTV_Yes,cat_pipeline__StreamingMovies_No,cat_pipeline__StreamingMovies_No internet service,cat_pipeline__StreamingMovies_Yes,cat_pipeline__Contract_Month-to-month,cat_pipeline__Contract_One year,cat_pipeline__Contract_Two year,cat_pipeline__PaperlessBilling_No,cat_pipeline__PaperlessBilling_Yes,cat_pipeline__PaymentMethod_Bank transfer (automatic),cat_pipeline__PaymentMethod_Credit card (automatic),cat_pipeline__PaymentMethod_Electronic check,cat_pipeline__PaymentMethod_Mailed check,cat_pipeline__TenureGroup_Loyal,cat_pipeline__TenureGroup_New,cat_pipeline__TenureGroup_Regular,cat_pipeline__TenureGroup_Very_Loyal,Churn
-0.44177295439277764,1.5677776925507676,0.8352307754538371,1.760435668148085,2.0822852772554357,0.7923903561324059,0.8873762157187617,0.9989356037430701,1.16673651648961,0.9303563370597766,-1.3498773186878952,-1.5693888734262953,-0.5793997973574113,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.2636062032690805,0.18378270803857208,-0.9384289658659395,-0.4330510425519245,-0.5030952969142092,-0.9727158834498548,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,-0.9380038466497332,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2.2636062032690805,1.4863662228735797,1.5138339879887188,2.330859002190291,1.651388514893828,1.5006576700675704,0.8873762157187617,0.9989356037430701,1.16673651648961,0.9303563370597766,-0.6388249738562704,-0.3708072124687587,-0.5793997973574113,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-0.6710377235719016,0.5249647589647837,-0.43028498112607333,-0.07219853455260174,0.5837798737799068,-1.126917740509886,-1.0010655304035032,1.16673651648961,0.9303563370597766,0.5504985815788628,0.8277744484887779,-0.5793997973574113,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.44177295439277764,-1.2816237461508113,-1.4925939364934466,-1.0016522885120214,-1.364888821637424,-1.4885799187315367,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.5061469671465417,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,1.4863662228735797,-0.11713656927726834,0.7720955772492969,0.35869822780900573,-0.2018297968868987,0.8873762157187617,-1.0010655304035032,1.16673651648961,0.9303563370597766,-0.9261767494677814,-1.5693888734262953,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-0.4675090493789317,1.535403283252664,0.006928347106090984,1.651388514893828,1.5022058997396521,-1.126917740509886,0.9989356037430701,1.16673651648961,0.9303563370597766,-0.6236520531294235,0.8277744484887779,-0.5793997973574113,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.44177295439277764,1.1607203441648277,1.3777815101699897,1.7557158014293708,1.2204917525322205,1.2687036997140997,0.8873762157187617,0.9989356037430701,1.16673651648961,-1.0748569770162684,-0.3795514383590559,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,0.22448844287716607,1.3296653899658049,0.7574091082501345,1.2204917525322205,1.357272637160102,0.8873762157187617,0.9989356037430701,1.16673651648961,0.9303563370597766,-0.4182340494428844,0.8277744484887779,-0.5793997973574113,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.44177295439277764,-1.2816237461508113,-1.5207999379924515,-1.0020254872758267,-1.364888821637424,-1.5167049493454032,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.34741487338876187,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,-0.38609757970174374,0.28936168762015496,-0.2891499898022842,0.7895949901706132,0.2146028814606151,-1.126917740509886,0.9989356037430701,1.16673651648961,0.9303563370597766,-0.9271104676663564,0.8277744484887779,1.7259239726366957,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.44177295439277764,-1.1595065416350294,-0.4821554122055666,-0.9197022305540645,-0.5030952969142092,-0.439681718190868,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,-0.08209549795582018,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,-1.0780950719578415,-0.33448869847548224,-0.8545022112304288,-0.5030952969142092,-0.19041674098561948,-1.126917740509886,0.9989356037430701,-0.8570915419778968,0.9303563370597766,0.19490756762148215,0.8277744484887779,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,-0.5489205190561197,0.36402463276457964,-0.406444165979451,1.2204917525322205,0.24689991150057905,-1.126917740509886,0.9989356037430701,1.16673651648961,0.9303563370597766,-1.1945540374011039,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44177295439277764,1.2828375486806096,0.14335415044883548,0.9424059307552786,0.7895949901706132,0.15081467364052248,0.8873762157187617,0.9989356037430701,1.16673651648961,0.9303563370597766,-1.0640558034573826,-1.5693888734262953,-0.5793997973574113,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,1.2014260790034217,-1.3664965180273074,-0.3751832812936405,-0.9339920592758166,-1.3765601098918672,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,-1.0018079235523707,-0.3708072124687587,1.7259239726366957,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-1.2816237461508113,0.5564891135813186,-0.9745404959649877,-0.07219853455260174,0.5546208346875895,-1.126917740509886,-1.0010655304035032,1.16673651648961,-1.0748569770162684,0.5948501960111839,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,-1.2816237461508113,-1.1425076825940335,-0.9970202332671435,-0.9339920592758166,-1.1394986564064877,-1.126917740509886,-1.0010655304035032,1.16673651648961,0.9303563370597766,-0.3715481395141255,0.8277744484887779,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,-0.9966836022806536,-1.1806687434456282,-0.9153775154676146,-0.9339920592758166,-1.2534463907317852,-1.126917740509886,-1.0010655304035032,1.16673651648961,-1.0748569770162684,-0.47892573235027086,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,1.6084834273893616,1.6167029346321486,2.556578395687133,2.0822852772554357,1.5848609266837654,0.8873762157187617,0.9989356037430701,1.16673651648961,0.9303563370597766,-0.8612314614335521,-1.5693888734262953,1.7259239726366957,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-0.8745663977648716,-0.13372833486491825,-0.708120484344906,0.35869822780900573,-0.07766594980810475,-1.126917740509886,-1.0010655304035032,1.16673651648961,-1.0748569770162684,-0.9448511134392849,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,-0.30468611002455576,-1.4876164068171518,-0.7970076487359501,-1.364888821637424,-1.5053887605572358,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,0.5341585131037975,-1.5693888734262953,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2.2636062032690805,-0.2639803751859618,1.3545530383472797,0.17954375180028204,1.2204917525322205,1.3004431962829044,0.8873762157187617,0.9989356037430701,-0.8570915419778968,0.9303563370597766,-0.3982258023305591,0.8277744484887779,-0.5793997973574113,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.44177295439277764,-0.6303319887333076,0.3192268656779245,-0.4766055335748515,0.7895949901706132,0.21770437799137526,-1.126917740509886,0.9989356037430701,1.16673651648961,0.9303563370597766,-0.899098921709101,0.8277744484887779,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44177295439277764,-0.8745663977648716,-0.6729607164635407,-0.8030666404306718,-0.9339920592758166,-0.7281512835245363,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.9496631114697514,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,1.4456604880349857,-1.4743429943470319,-0.38479863767874223,-1.364888821637424,-1.4553456697535596,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.6088559689898114,-1.5693888734262953,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,1.0793088744876398,1.5403808129289587,1.8521327997018988,1.651388514893828,1.507703252967459,0.8873762157187617,0.9989356037430701,1.16673651648961,-1.0748569770162684,-0.6201506098847668,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-0.9559778674420595,-0.4688819997354467,-0.8068644866741024,0.35869822780900573,-0.44427731142842775,-1.126917740509886,0.9989356037430701,1.16673651648961,-1.0748569770162684,-1.3220732656636567,-0.3708072124687587,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2.2636062032690805,-1.2409180113122174,0.25451897988608974,-0.9426649309623213,-0.5030952969142092,0.40406920022512766,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,1.299807435935443,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,0.590840056424512,0.6759498258123978,0.7658609626069022,-0.07219853455260174,0.6994700223922962,0.8873762157187617,0.9989356037430701,-0.8570915419778968,0.9303563370597766,0.7629194717547158,0.8277744484887779,-0.5793997973574113,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
2.2636062032690805,0.020959768684196134,-0.34278458126930716,-0.21848370623232347,0.35869822780900573,-0.34016623553752545,0.8873762157187617,0.9989356037430701,1.16673651648961,-1.0748569770162684,-1.1801480994802298,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.44177295439277764,0.5501343215859179,-1.4925939364934466,-0.6317684078440289,-1.364888821637424,-1.5283577753286421,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,0.5061469671465417,-1.5693888734262953,-0.5793997973574113,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.44177295439277764,1.3235432835192036,1.522129870782544,2.1709543083339393,1.651388514893828,1.539836839213874,0.8873762157187617,0.9989356037430701,1.16673651648961,0.9303563370597766,-0.6329892351151755,-1.5693888734262953,1.7259239726366957,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,0.631545791263106,-1.1756912137693334,-0.38561089381173036,-0.9339920592758166,-1.1677270878681993,0.8873762157187617,-1.0010655304035032,1.16673651648961,0.9303563370597766,-0.4649199593716433,0.8277744484887779,1.7259239726366957,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.44177295439277764,-1.2409180113122174,-0.6281629493768859,-0.973311135331276,-0.9339920592758166,-0.7507114685089211,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,1.0757150682774004,0.8277744484887779,1.7259239726366957,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,-1.2816237461508113,0.32088604223668943,-0.9776578032861851,-0.5030952969142092,0.31969410838352774,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,1.4243031957454664,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,-1.2816237461508113,-0.5004063543519814,-0.9885244731734577,-0.5030952969142092,-0.49924060654964403,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,-0.11633183190357675,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,-0.2639803751859618,0.5233055824060188,-0.04755867240948599,-0.07219853455260174,0.6421774910782687,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.5481642860824251,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.44177295439277764,-0.6710377235719016,-1.477661347464562,-0.8692984445718868,-1.364888821637424,-1.4840302814263526,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,0.5901816050183076,0.8277744484887779,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.44177295439277764,0.6722515261016999,1.3844182164050498,1.2614250152034516,1.651388514893828,1.3453967554647415,0.8873762157187617,0.9989356037430701,1.16673651648961,0.9303563370597766,-0.7298624982173499,-1.5693888734262953,-0.5793997973574113,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-0.019745966154397852,-1.4793205240233267,-0.6997783943304341,-1.364888821637424,-1.4171299328705744,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.5808444230325563,-0.3708072124687587,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.44177295439277764,-0.1418631706701798,-1.497571466169742,-0.7591828563808577,-1.364888821637424,-1.4958251091736483,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.47813542118928665,-0.3708072124687587,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
